assestment;text_clean;sentiment_all;sentiment_avg;uniq_words;uniq_lemm;err;net;ADJ;ADV;NOUN;e0;e1;e2;e3;e4;e5;e6;e7;e8;e9
Prawda;FAO twierdzi inaczej. Najmniejsze gospodarstwa do 2 ha zajmują 12% światowych zasobów ziemi rolnej i dostarczają 1/3 światowej produkcji żywności. Może i nie są w stanie wyżywić świata ale go żywią. 1/8 ziemi, 1/3 żywności...;-0.0089954901486635;-0.1613239352591335;32.0;32.0;7.0;1.0;0.1875;0.0625;0.3125;-0.024135446175932884;-0.024850238114595413;0.023695480078458786;-0.00010204315185546875;0.05056808143854141;-0.024876955896615982;-0.009340387769043446;0.03746475651860237;-0.0167536698281765;0.0642675831913948
Prawda;W ubiegłym roku NBP miał rekordowe zyski, ponad 11 mld zł, jakich nikt jeszcze, żaden prezes NBP-u, nie miał.;-0.0089954901486635;-0.0089954901486635;19.0;19.0;2.0;2.0;0.1052631578947368;0.0;0.1578947368421052;-0.04240831732749939;-0.06698625534772873;0.08044793456792831;-0.09800068289041519;-0.0032321871258318424;-0.04477426037192345;-0.05756514519453049;0.07807120680809021;-0.09996095299720764;-0.011839108541607857
Fałsz;Z tego, co pamiętam, ... to chyba takie prawo o obrazie uczuć religijnych obowiązuje tylko w Rosji i w państwach muzułmańskich.;-0.2455059587955474;-0.2455059587955474;19.0;18.0;2.0;1.0;0.1052631578947368;0.0;0.1578947368421052;-0.06841377913951874;-0.0827370434999466;-0.043583016842603683;-0.00041602255078032613;0.03058643266558647;-0.06233435496687889;-0.07296028733253479;-0.0322762206196785;-0.009717334993183613;0.04331598058342934
Manipulacja;Trzeba przypominać, że myśmy cel inflacyjny grubo przekroczyli już na początku 2020 roku, przed pojawieniem się pierwszego przypadku koronawirusa w Polsce. Bo w lutym inflacja w Polsce, o czym już mało kto pamięta, dobijała do 5 proc. Dokładnie wyniosła 4,7 proc.;-0.0089954901486635;-0.0089954901486635;36.0;36.0;2.0;6.0;0.1388888888888889;0.0555555555555555;0.1944444444444444;-0.067330501973629;-0.04787570238113403;0.025309180840849876;0.07372671365737915;-0.03527139499783516;-0.07583089917898178;-0.0397387370467186;0.030538149178028107;0.0585910864174366;-0.0392879918217659
Częściowy fałsz;W 2016 roku  ten komponent rosyjskiej ropy to było prawie 80 proc. całej ropy, która trafia do Polski. To się zdecydowanie udało zmniejszyć  jest ok. połowy w tej chwili.;-0.0089954901486635;-0.1104457909241318;28.0;24.0;0.0;3.0;0.1071428571428571;0.0714285714285714;0.25;0.09667651355266571;-0.0014829993015155196;0.045632265508174896;-0.0641203373670578;-0.0381721667945385;0.10852884501218796;0.009326153434813023;0.06301801651716232;-0.07826913148164749;-0.03865695372223854
Manipulacja;Dwa razy  zablokowano rozpoczęcia inwestycji Baltic Pipe. Ja tylko przypomnę, że w 2001 roku zrobił to rząd Lewicy, po tym, jak rząd AWS-u przygotował ten kontrakt z Norwegami i Duńczykami. I po raz drugi zrobił to rząd PO-PSL.;-0.1896650344133377;-0.3480024188756943;36.0;33.0;2.0;6.0;0.1111111111111111;0.0;0.2222222222222222;-0.07695430517196655;0.08644817769527435;-0.041640233248472214;-0.020979613065719604;-0.02357240952551365;-0.05783786252140999;0.09220603108406067;-0.042368803173303604;-0.02888309210538864;-0.030623581260442734
Fałsz;W ciągu roku  mamy 7,5 tys. godzin. I na te 7,5 tys. godzin  energetyka odnawialna zapewnia tylko moc w systemie na poziomie 2-2,5 tys. godzin.;-0.0089954901486635;-0.0089954901486635;20.0;19.0;0.0;0.0;0.1;0.0;0.4;-0.07692255079746246;0.031771134585142136;-0.03612694889307022;-0.021030331030488014;0.0209113247692585;-0.07646873593330383;0.034531544893980026;-0.029006069526076317;-0.029248090460896492;0.028384605422616005
Fałsz;Wygląda na to, że Ukraińcy powtórzyli scenariusz w Mariupolu szpitala położniczego w Kuwejcie z 1990 roku, który został całkowicie zainscenizowany przez firmę Hill & Knowlton za $10,7 mln, aby przekonać Radę Bezpieczeństwa ONZ do interwencji w Iraku w ramach operacji Pustynna Tarcza/Sztorm . ;-0.0089954901486635;-0.0089954901486635;40.0;40.0;4.0;6.0;0.1;0.05;0.3;-0.09333508461713791;-0.03195325657725334;-0.022852718830108643;-0.09768060594797134;-0.08952579647302628;-0.0896504744887352;-0.03221718221902847;-0.009439704939723015;-0.11168839037418365;-0.08226364850997925
Manipulacja;Bułgaria ma dziś zatwierdzony plan odbudowy i dostanie 6,3 mld euro ! Dostanie chociaż kilka dni temu został aresztowany premier Bułgarii za korupcję! ;-0.3815149664878845;-0.3721426511183381;22.0;21.0;1.0;2.0;0.0909090909090909;0.0454545454545454;0.3181818181818182;0.09835360944271088;0.08767590671777725;0.09356392920017242;0.02575897052884102;0.03257111459970474;0.10706940293312073;0.09901387989521027;0.09240453690290451;0.005905279889702797;0.03754610940814018
Prawda;Pani Le Pen mówiła o tym, że NATO jest w ogóle fatalną organizacją, do której nikt nie powinien przystąpić. I na pewno w pierwszej kolejności, jeżeli ona zdobędzie tytuł pani prezydentki Francji, wycofa Francję z NATO. Też były przecież takie wywiady.;-0.0165463928133249;-0.0539112569143374;39.0;37.0;3.0;5.0;0.1025641025641025;0.0256410256410256;0.2051282051282051;-0.07185908406972885;0.09204602241516113;-0.06408002227544785;0.009901857003569603;-0.06029517576098442;-0.06280793249607086;0.09819606691598892;-0.05792416259646416;-0.011118240654468536;-0.04882693290710449
Prawda;31 marca w Poznaniu wyły syreny na polecenie  prezydenta Jaśkowiaka, który dzisiaj mówi, że on z uwagi na wrażliwość ukraińskich uchodźców tych syren nie uruchomi. 10 dni temu, 31 marca, nie było Ukraińców w Poznaniu?;-0.0168421063572168;-0.1260696360841393;29.0;29.0;4.0;6.0;0.1379310344827586;0.0344827586206896;0.3448275862068966;0.055017877370119095;-0.046046942472457886;-0.006018614862114191;-0.07806547731161118;-0.07121564447879791;0.05704417824745178;-0.021160002797842026;0.015341350808739662;-0.085612453520298;-0.0691356360912323
Fałsz;Jeżeli chodzi o odbieranie odznaczeń, to taką żelazną zasadą jest u nas, że to się odbywa na podstawie decyzji sądu, że to musi niezależny organ orzec winę itd.  Wtedy pan prezydent pozbawia orderu czy odznaczeń. Mieliśmy do tej pory dwa takie przypadki, kiedy zostały właśnie wydane orzeczenia sądowe dotyczące winy takiej osoby i w ten sposób jest ona uznawana za niegodną.;-0.3240074217319488;-0.2895802954832713;56.0;54.0;4.0;4.0;0.1607142857142857;0.0714285714285714;0.3214285714285714;-0.07118067890405655;0.028781330212950706;0.07671147584915161;-0.08611025661230087;-0.05517830327153206;-0.039940088987350464;0.06271874904632568;0.11850308626890182;-0.12480586022138596;-0.04505595937371254
Prawda;Opinia publiczna została poinformowana przez Brukselę, że system SWIFT został zdjęty ze stołu. A ja mówię – tylko 7 banków zostało objętych  odłączeniem od systemu SWIFT. A pozostałe banki, łącznie ze Sbierbankiem, z Gazprombankiem? Nie, nadal funkcjonują. I tak naprawdę mogą sobie omijać te blokady.;-0.2254829406738281;-0.3194245025515556;41.0;37.0;4.0;2.0;0.2195121951219512;0.048780487804878;0.2439024390243902;0.08527495712041855;0.03481224924325943;0.09722797572612762;-0.021807383745908737;-0.023427849635481834;0.08548915386199951;0.029434766620397568;0.09517340362071991;-0.0218537375330925;-0.016034860163927078
Prawda;Codziennie na Ukrainie co 6 godzin ginie dziecko, co 3 godziny dziecko jest ranne.;-0.6157815456390381;-0.6157815456390381;12.0;11.0;0.0;1.0;0.0833333333333333;0.0833333333333333;0.3333333333333333;-0.08970948308706284;-0.009264451451599598;0.0943358764052391;0.08255495876073837;-0.006683534476906061;-0.08389510959386826;-0.007304057944566011;0.10632752627134323;0.07548849284648895;0.00028172004385851324
Prawda;Nasi poprzednicy ani złotówki  nie zwiększyli wynagrodzeń dla sfery budżetowej. Ten punkt bazowy dla pracowników służby cywilnej nie drgnął za czasów rządów pana Donalda Tuska.;-0.0117232585325837;-0.1244418397545814;22.0;22.0;5.0;1.0;0.1363636363636363;0.0;0.2272727272727272;0.02561255730688572;0.08808989822864532;0.04991272836923599;-0.08268264681100845;-0.010345513001084328;0.04504454508423805;0.0930248498916626;0.09040041267871857;-0.10333241522312164;0.008218074217438698
Manipulacja;Polskie społeczeństwo jest w dziewięćdziesięciu kilku procentach proukraińskie, antyrosyjskie. W odróżnieniu np. od społeczeństwa francuskiego, gdzie tam chyba  52 proc. uważa, że Rosja ma rację.  W Niemczech była zdaje się większość albo blisko połowy społeczeństwa, która uważała, że Ukrainie nie należy pomagać, nie przekazywać uzbrojenia. ;-0.0997296944260597;-0.1600741396347681;41.0;37.0;9.0;6.0;0.1219512195121951;0.0975609756097561;0.2682926829268293;-0.03332776948809624;-0.014484035782516003;-0.0016389429802075028;-0.0023134290240705013;0.015642857179045677;-0.009922334924340248;-0.009110802784562111;0.03685716912150383;-0.025772705674171448;0.03368344530463219
Fałsz;Za uzależnienie energetyki i gospodarki Węgier od Rosji odpowiadają dzisiejsi rywale Viktora Orbana. Trzymam kciuki za zwycięstwo wyborcze Fideszu.;-0.0716163739562034;-0.0196601245552301;19.0;18.0;2.0;4.0;0.1052631578947368;0.0;0.4210526315789473;-0.04449189454317093;-0.030167419463396072;0.08696413040161133;0.031968854367733;-0.09803980588912964;-0.02591724507510662;-0.011025618761777878;0.09792295098304749;0.016173209995031357;-0.08732116967439651
Prawda;Ja zresztą apelowałem , żeby rząd, ponieważ jest właścicielem największej spółki  paliwowej w Polsce, czyli PKN Orlen, spowodował, że PKN Orlen nie będzie kupował rosyjskiej ropy, bo Polska jest drugim co do wielkości importerem rosyjskiej ropy w Unii Europejskiej, drugim co do wielkości.;-0.0089954901486635;-0.0089954901486635;32.0;31.0;7.0;7.0;0.25;0.0;0.28125;-0.027475005015730858;-0.007365047931671143;-0.04337219148874283;-0.016246836632490158;-0.007075101137161255;-0.035933006554841995;0.010587332770228386;-0.035607170313596725;-0.028740501031279564;-0.005608921404927969
Fałsz;95-96 proc. rosyjskiej ropy trafia do Europy dzięki tankowcom, a nie dzięki rurociągom. ;-0.0089954901486635;-0.0089954901486635;13.0;13.0;2.0;2.0;0.1538461538461538;0.0;0.2307692307692307;-0.014107877388596535;-0.05579780787229538;0.04524432495236397;0.07284289598464966;-0.04845522716641426;-0.016075527295470238;-0.052110832184553146;0.047680508345365524;0.06507978588342667;-0.03930853307247162
Prawda;My w 70 proc. importujemy ropę właśnie z tego kierunku z Rosji.;-0.0089954901486635;-0.0089954901486635;11.0;11.0;2.0;1.0;0.0;0.0909090909090909;0.1818181818181818;0.048904191702604294;0.09977699816226959;-0.007016426417976618;0.0073423744179308414;-0.05571025609970093;0.042182400822639465;0.10095752030611038;-0.01235805545002222;0.004308074712753296;-0.052025359123945236
Prawda;Konsumujemy go dużo, 40 proc. konsumpcji gazu w Europie to gaz rosyjski i nie daje się go łatwo zastąpić. ... My Unia Europejska importujemy jakieś 150 mld m3 gazu z Rosji.;-0.0191891882568597;-0.1615579177935918;28.0;27.0;3.0;4.0;0.0714285714285714;0.1071428571428571;0.1785714285714285;-0.07560431957244873;-0.09856238216161728;-0.043736498802900314;-0.08131218701601028;0.0011784553062170744;-0.09273294359445572;-0.09426948428153992;-0.0542793907225132;-0.07942835986614227;-0.0030112818349152803
Fałsz;Gdyby Ukraina nie prowadziła polityki wrogiej, kwestionując bezpieczeństwo Rosji, tak by nie było.  ostrzeliwała codziennie Donbas, Donieck, Ługańsk, gdzie są nasi ludzie . I gdyby nie rozpoczęła się „specjalna operacja wojskowa” Rosji, za tydzień czy dwa byłoby tak samo, bo wojsko ukraińskie wtargnęłoby na Donbas.;-0.1331712156534195;-0.2079545098046461;39.0;38.0;5.0;7.0;0.1282051282051282;0.1282051282051282;0.1794871794871795;-0.0023421943187713623;-0.023805905133485794;-0.09827573597431183;0.055207230150699615;0.05535046011209488;-0.009507926180958748;-0.026316586881875992;-0.08921723067760468;0.0604853630065918;0.06427314877510071
Fałsz;My Rosjanie stosujemy broń wysoko precyzyjną i wyłącznie przeciwko celom militarnym. ... Robimy wszystko, co możliwe, żeby oszczędzać życie cywilów.;0.0046077389270067;-0.070682443678379;19.0;19.0;4.0;1.0;0.1052631578947368;0.1578947368421052;0.1578947368421052;0.04308457300066948;-0.010816037654876709;-0.021586459130048752;0.07222329080104828;-0.012997126206755638;0.05791328847408295;-0.009299267083406448;-0.009440802969038486;0.06931919604539871;-0.006943605374544859
Fałsz;Jak na Mariupolu, gdzie ten szpital porodowy niby był zbombardowany przez Rosję. Okazało się, że dawno nie ma tam ani lekarzy, ani kobiet, ani dzieci, ale były pozycje batalionów nazistowskich.;-0.4600299596786499;-0.3336592279374599;28.0;27.0;1.0;3.0;0.1428571428571428;0.1428571428571428;0.1785714285714285;-0.015589254908263683;-0.025024283677339554;0.058839403092861176;0.005362069699913263;-0.04005632922053337;-0.005558225326240063;-0.022032860666513443;0.061262767761945724;-0.006254012696444988;-0.04942399635910988
Fałsz;W obecnych warunkach rozprzestrzenianie fejków jest karalne w Rosji.;-0.0559458397328853;-0.0559458397328853;9.0;8.0;1.0;1.0;0.2222222222222222;0.0;0.3333333333333333;-0.03384397178888321;0.053466200828552246;-0.04672335460782051;-0.08404362946748734;-0.06249496340751648;-0.03076622635126114;0.05334196239709854;-0.04378128424286842;-0.08764083683490753;-0.06079873442649841
Prawda;Z terenu Białorusi prowadzone są działania wojenne. Wystrzeliwane są rakiety rosyjskie, wojska lądowe swobodnie poruszają się po terenie Białorusi i właśnie z tego kraju atakują pozycje ukraińskie. Natomiast jednostki lądowe białoruskie nie były do tej pory zaangażowane w konflikt.;-0.0089954901486635;-0.0528920454283555;36.0;33.0;2.0;4.0;0.25;0.0555555555555555;0.3611111111111111;-0.012622654438018799;0.04789404943585396;0.008987748995423317;-0.044417232275009155;0.09999553859233856;0.004433154594153166;0.0694950744509697;0.03448904678225517;-0.06364430487155914;0.10959174484014511
Manipulacja;Pfizer ogłosił, że nie wycofa się z Rosji. Niektórzy mogą mieć teraz spory dylemat.;-0.0089954901486635;-0.1764732226729393;14.0;14.0;1.0;3.0;0.1428571428571428;0.0714285714285714;0.1428571428571428;0.01112352591007948;-0.0403919443488121;0.07308687269687653;-0.09859491884708405;0.01816784217953682;0.018703533336520195;-0.03826531767845154;0.0820281133055687;-0.10527952015399933;0.007097847759723663
Nieweryfikowalne;Średnia wieku polskich rezerwistów jest powyżej 50. roku życia.;-0.040320985019207;-0.040320985019207;9.0;9.0;3.0;1.0;0.1111111111111111;0.0;0.4444444444444444;0.05082341283559799;0.08874541521072388;0.07940389961004257;-0.08089615404605865;-0.08955755084753036;0.04027611017227173;0.08412334322929382;0.07985631376504898;-0.07974284142255783;-0.09077999740839005
Manipulacja;Misja pokojowa w Kosowie to jest właśnie ten przykład, kiedy to Sojusz Północnoatlantycki wprowadził właśnie taką misję, misję pokojową. O tym właśnie mówił pan premier Jarosław Kaczyński w Kijowie. W tej misji pokojowej brali i biorą udział wciąż żołnierze polscy.;-0.0089954901486635;-0.0089954901486635;35.0;31.0;4.0;5.0;0.1142857142857142;0.0571428571428571;0.3142857142857143;-0.006304293870925903;0.011248493567109108;0.0800023227930069;0.09789466857910156;0.09595201909542084;0.008859019726514816;0.02057892642915249;0.09896482527256012;0.08455495536327362;0.10157696902751923
Prawda;Od 2013 Xi Jinping z Putinem spotkali się 37 razy.;-0.1961722671985626;-0.1961722671985626;10.0;10.0;0.0;3.0;0.1;0.1;0.1;-0.09346416592597961;0.06380708515644073;-0.08209466934204102;-0.022360151633620262;0.09314362704753876;-0.09193018823862076;0.06798913329839706;-0.07525467127561569;-0.022911647334694862;0.09306001663208008
Częściowy fałsz;To jest bardzo dobre! W czasie gdy MS był  Polska miała na koncie aż 576 niewykonanych wyroków ETPCz. W czasie gdy MS ponownie został  liczba niewykonanych wyroków przez Polskę spadła do 98.;-0.3933790326118469;0.1393668303887049;26.0;26.0;3.0;3.0;0.1538461538461538;0.1923076923076923;0.2307692307692307;0.02667996846139431;0.09151321649551392;-0.030503641813993454;0.008835852146148682;0.018946994096040726;0.024188529700040817;0.09687747806310654;-0.016781337559223175;-0.01067693717777729;0.021154839545488358
Fałsz;Przypominam, że są kraje w Europie Zachodniej, które mają uchwały parlamentu, jak np. Holandia, które zobowiązują rząd holenderski, żeby pod żadnym pozorem Ukrainy do Unii nie wpuścić.;-0.0866262838244438;-0.0866262838244438;26.0;26.0;2.0;5.0;0.1538461538461538;0.0384615384615384;0.3846153846153846;-0.016343992203474045;0.04168273136019707;0.008795094676315784;0.04841041564941406;0.03642071411013603;-0.005307916551828384;0.04200819134712219;0.012432080693542957;0.04889320209622383;0.048858609050512314
Fałsz;»Wspólnie z partnerami z Unii Europejskiej zdecydowaliśmy wczoraj, że zamykamy wszystkie banki rosyjskie, wyłączymy im system SWIFT « – powiedział w niedzielę w Bundestagu kanclerz Niemiec Olaf Scholz. I co? I okazało się to kłamstwem.;-0.0089954901486635;-0.3466512219359477;30.0;30.0;4.0;6.0;0.1;0.1;0.2333333333333333;0.07578285783529282;0.07127551734447479;0.04770789295434952;0.05425892025232315;0.02036386728286743;0.08569163829088211;0.06732843816280365;0.05104867368936539;0.06180679053068161;0.02484709583222866
Prawda;Tak jak ma to miejsce w stosunku do wszystkich cudzoziemców w Polsce, mogą oni dzieci uchodźców z Ukrainy realizować w Polsce obowiązek szkolny, który również jest obowiązkiem funkcjonującym w Ukrainie. Oznacza to, że realizacja obowiązku szkolnego w Polsce konsumuje ich obowiązek szkolny w Ukrainie.;-0.0089954901486635;-0.0089954901486635;33.0;30.0;7.0;7.0;0.2424242424242424;0.0303030303030303;0.1818181818181818;-0.010602951049804688;0.06799155473709106;-0.0611809678375721;-0.0364573672413826;0.049230970442295074;-0.0022678000386804342;0.08418279886245728;-0.05150413140654564;-0.03933129832148552;0.058264609426259995
Fałsz;Polski eksport jest większy od eksportu rosyjskiego, nawet wliczając rosyjskie surowce naturalne.;-0.0164043959230184;-0.0164043959230184;12.0;10.0;1.0;3.0;0.3333333333333333;0.0;0.3333333333333333;0.01814638450741768;0.0034165619872510433;-0.0951615646481514;-0.0044401646591722965;0.005271303467452526;0.022667745128273964;0.011964021250605583;-0.08932659029960632;-0.00667370343580842;0.006843207404017448
Prawda;17 proc. żołnierzy Ukrainy to są kobiety, warto też odnotować.;-0.049719464033842;-0.049719464033842;10.0;10.0;2.0;1.0;0.1;0.0;0.2;-0.0854903981089592;-0.028780747205018997;-0.08056586980819702;-0.05095914751291275;-0.05223162844777107;-0.09282692521810532;-0.02730368636548519;-0.08231926709413528;-0.050555270165205;-0.06031867861747742
Nieweryfikowalne;Dziś już ofiary po stronie armii  rosyjskiej są na poziomie tej, którą poniosła armia radziecka w Afganistanie. Tylko że tamta wojna trwała 10 lat, a tu 10 dni.;-0.2336687445640564;-0.3042037859559059;27.0;26.0;0.0;2.0;0.1481481481481481;0.037037037037037;0.3333333333333333;0.029394889250397682;0.08180637657642365;-0.08895906805992126;-0.09839123487472534;-0.07051175832748413;0.04228077456355095;0.08826331794261932;-0.07327717542648315;-0.10368993133306503;-0.06966292858123779
Częściowy fałsz;Przez ostatnie 20 lat  Polska wydała 733 mld zł, zapłaciła Rosji za gaz za ropę i za węgiel.;-0.1106293275952339;-0.1106293275952339;16.0;16.0;0.0;2.0;0.0625;0.0;0.1875;0.020107697695493698;-0.04978841543197632;0.04212594032287598;-0.09845951199531555;-0.04279283434152603;0.019651301205158234;-0.04721427708864212;0.04241136461496353;-0.10426311194896698;-0.04840651527047157
Częściowy fałsz;Otóż od 2015 r. przybyło ponad 1,5 GW mocy zainstalowanej w wietrze na lądzie, dzisiaj jest to moc ponad 7 GW mocy zainstalowanej. A trzeba powiedzieć, że w aukcjach OZE, które odbyły się w ostatnich 3 latach, zakontraktowaliśmy kolejne blisko 5 GW i one zostaną wybudowane.;-0.0089954901486635;-0.0089954901486635;39.0;37.0;2.0;2.0;0.2307692307692307;0.0512820512820512;0.2307692307692307;0.013191724196076393;-0.08533509075641632;-0.015913570299744606;-0.03056466020643711;-0.043902911245822906;0.01437634788453579;-0.07623258978128433;-0.007525147870182991;-0.0537351630628109;-0.048980288207530975
Prawda;Premier Bielecki jako pierwszy premier na świecie uznał niepodległe państwo ukraińskie.;-0.1219854950904846;-0.1219854950904846;11.0;10.0;0.0;1.0;0.2727272727272727;0.0;0.3636363636363636;0.03829019144177437;-0.08612120151519775;-0.024755269289016724;-0.06035008281469345;-0.07948645949363708;0.04131400212645531;-0.08826320618391037;-0.02776656672358513;-0.05636507272720337;-0.07535834610462189
Prawda;Przypomnę, że kilka lat temu Komisja Europejska umorzyła śledztwo wobec Gazpromu, nie stosując wysokich kar, do których miała prawo.;-0.2828957736492157;-0.2427016263827681;19.0;19.0;2.0;2.0;0.1578947368421052;0.0;0.3157894736842105;-0.009962749667465687;-0.07184877246618271;-0.0282578282058239;0.009150373749434948;0.05511178821325302;-0.0016997172497212887;-0.06522436439990997;-0.017665375024080276;-0.006329440511763096;0.06150594726204872
Prawda;Od 2020, od tego kryzysu powyborczego na Białorusi,  która jest, no kilkukrotnie mniejsza niż Ukraina, Polska wydała prawie 250 tys. wiz dla Białorusinów,  którzy z różnych powodów chcieli wyjechać ze swojego kraju.;-0.0089954901486635;-0.0089954901486635;32.0;30.0;3.0;4.0;0.125;0.03125;0.1875;0.061281539499759674;0.005280482582747936;-0.0700530856847763;-0.017504841089248657;-0.0625884085893631;0.06754609942436218;0.011066081933677197;-0.05820216238498688;-0.025256874039769173;-0.05636882781982422
Prawda;Ilość węgla kupowanego z Rosji przez ostatnie 7 lat wzrosła, a nie zmalała.;-0.0089954901486635;-0.0089954901486635;13.0;13.0;1.0;1.0;0.1538461538461538;0.0;0.2307692307692307;-0.01111629605293274;0.08223599195480347;-0.03610525652766228;-0.0057541849091649055;-0.0005719006294384599;-0.012587446719408035;0.08866182714700699;-0.030166560783982277;-0.007772630080580711;0.007041769102215767
Prawda;Putin w ostatnich latach zbroił się nie tylko militarnie, ale również finansowo. Zgromadził potężne zasoby walutowe – ponad 600 mld dolarów.;-0.0089954901486635;-0.0089954901486635;20.0;20.0;2.0;1.0;0.15;0.15;0.15;0.026217948645353317;0.07613229751586914;-0.00700985174626112;0.005563819315284491;0.07226912677288055;0.01836485229432583;0.08136911690235138;-0.027422599494457245;0.016595903784036636;0.07297450304031372
